classifier,dataset,interpolation,batch_size,threshold,acc_base,acc_zero_tp,change_zero_tp,acc_inve_tp,change_inve_tp,acc_mean_tp,change_mean_tp
MLP,OSULeaf,fourier,115,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.24380165289256198,0.27685952235844513,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,115,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.19421487603305784,0.3264462992179492,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,115,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.12396694214876033,0.3966942331022467,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,115,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.0743801652892562,0.4462810099617509,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,115,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.049586776859504134,0.47107439839150295,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,115,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.06198347107438017,0.4586777041766269,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,115,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.049586776859504134,0.47107439839150295,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,115,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.045454545454545456,0.4752066297964616,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,115,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.06198347107438017,0.4586777041766269,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,120,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.32644628099173556,0.19421489425927152,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,120,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.2066115702479339,0.3140496050030732,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,120,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.1487603305785124,0.3719008446724947,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,120,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.1115702479338843,0.40909092731712277,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,120,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.10330578512396695,0.41735539012704015,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,120,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.06611570247933884,0.45454547277166824,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,120,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.05371900826446281,0.4669421669865443,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,120,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.05371900826446281,0.4669421669865443,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,120,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.045454545454545456,0.4752066297964616,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,120,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.045454545454545456,0.4752066297964616,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,125,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.3347107438016529,0.1859504314493542,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,125,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.24380165289256198,0.27685952235844513,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,125,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.17355371900826447,0.34710745624274264,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,125,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.11570247933884298,0.4049586959121641,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,125,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.07024793388429752,0.45041324136670957,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,125,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.06611570247933884,0.45454547277166824,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,125,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.05371900826446281,0.4669421669865443,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,125,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.03305785123966942,0.48760332401133766,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,125,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.0371900826446281,0.483471092606379,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,125,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.05371900826446281,0.4669421669865443,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,130,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.3512396694214876,0.16942150582951948,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,130,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.23140495867768596,0.2892562165733211,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,130,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.16942148760330578,0.3512396876477013,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,130,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.11570247933884298,0.4049586959121641,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,130,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.08264462809917356,0.4380165471518335,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,130,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.05785123966942149,0.46280993558158556,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,130,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.05371900826446281,0.4669421669865443,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,130,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.04132231404958678,0.47933886120142033,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,130,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.0371900826446281,0.483471092606379,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,130,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.02066115702479339,0.5000000182262136,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,135,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.34710743801652894,0.17355373723447814,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,135,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.21074380165289255,0.30991737359811455,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,135,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.14049586776859505,0.38016530748241206,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,135,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.09917355371900827,0.4214876215319988,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,135,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.08677685950413223,0.43388431574687486,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,135,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.05785123966942149,0.46280993558158556,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,135,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.07024793388429752,0.45041324136670957,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,135,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.05785123966942149,0.46280993558158556,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,135,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.05371900826446281,0.4669421669865443,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,135,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.06198347107438017,0.4586777041766269,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,140,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.3347107438016529,0.1859504314493542,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,140,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.256198347107438,0.2644628281435691,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,140,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.16115702479338842,0.35950415045761863,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,140,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.08264462809917356,0.4380165471518335,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,140,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.06198347107438017,0.4586777041766269,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,140,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.049586776859504134,0.47107439839150295,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,140,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.05371900826446281,0.4669421669865443,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,140,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.049586776859504134,0.47107439839150295,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,140,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.045454545454545456,0.4752066297964616,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,140,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.05371900826446281,0.4669421669865443,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,145,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.30165289256198347,0.21900828268902361,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,145,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.2190082644628099,0.30165291078819717,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,145,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.1446280991735537,0.3760330760774534,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,145,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.11570247933884298,0.4049586959121641,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,145,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.09504132231404959,0.4256198529369575,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,145,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.07024793388429752,0.45041324136670957,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,145,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.0743801652892562,0.4462810099617509,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,145,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.0743801652892562,0.4462810099617509,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,145,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.05785123966942149,0.46280993558158556,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,145,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.045454545454545456,0.4752066297964616,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,150,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.3512396694214876,0.16942150582951948,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,150,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.23140495867768596,0.2892562165733211,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,150,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.16942148760330578,0.3512396876477013,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,150,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.1115702479338843,0.40909092731712277,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,150,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.06198347107438017,0.4586777041766269,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,150,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.05785123966942149,0.46280993558158556,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,150,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.045454545454545456,0.4752066297964616,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,150,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.0371900826446281,0.483471092606379,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,150,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.04132231404958678,0.47933886120142033,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,150,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.049586776859504134,0.47107439839150295,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,155,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.3140495867768595,0.20661158847414757,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,155,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.2231404958677686,0.29752067938323845,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,155,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.15702479338842976,0.3636363818625773,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,155,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.12396694214876033,0.3966942331022467,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,155,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.10330578512396695,0.41735539012704015,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,155,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.09090909090909091,0.42975208434191614,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,155,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.07851239669421488,0.4421487785567922,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,155,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.04132231404958678,0.47933886120142033,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,155,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.05785123966942149,0.46280993558158556,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,155,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.045454545454545456,0.4752066297964616,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,160,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.2975206611570248,0.22314051409398228,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,160,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.17355371900826447,0.34710745624274264,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,160,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.14049586776859505,0.38016530748241206,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,160,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.08264462809917356,0.4380165471518335,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,160,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.0743801652892562,0.4462810099617509,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,160,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.05371900826446281,0.4669421669865443,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,160,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.0371900826446281,0.483471092606379,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,160,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.0371900826446281,0.483471092606379,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,160,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.0371900826446281,0.483471092606379,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,160,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.045454545454545456,0.4752066297964616,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,165,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.32231404958677684,0.19834712566423024,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,165,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.23553719008264462,0.28512398516836246,0.5206611570247934,1.8226213649441547e-08
MLP,OSULeaf,fourier,165,243,0.5206611752510071,0.5206611570247934,1.8226213649441547e-08,0.1652892561983471,0.35537191905265997,0.5206611570247934,1.8226213649441547e-08
