classifier,dataset,interpolation,batch_size,threshold,acc_base,acc_zero_tp,change_zero_tp,acc_inve_tp,change_inve_tp
ResNet,OSULeaf,fourier,70,90,1.0,0.9442658092175777,0.055734190782422255,0.842443729903537,0.157556270096463
ResNet,OSULeaf,linear,70,90,1.0,0.9476386036960985,0.052361396303901464,0.8172484599589322,0.18275154004106775
ResNet,OSULeaf,fourier,75,90,1.0,0.9212410501193318,0.07875894988066823,0.7720763723150358,0.22792362768496421
ResNet,OSULeaf,linear,75,90,1.0,0.9222614840989399,0.07773851590106007,0.7667844522968198,0.2332155477031802
ResNet,OSULeaf,fourier,80,90,1.0,0.9301204819277108,0.0698795180722892,0.7518072289156627,0.24819277108433735
ResNet,OSULeaf,linear,80,90,1.0,0.9310344827586207,0.06896551724137934,0.7324613555291319,0.26753864447086806
ResNet,OSULeaf,fourier,85,90,1.0,0.9264516129032258,0.07354838709677425,0.7651612903225806,0.23483870967741938
ResNet,OSULeaf,linear,85,90,1.0,0.9263024142312579,0.07369758576874208,0.7598475222363406,0.24015247776365944
ResNet,OSULeaf,fourier,90,90,1.0,0.91,0.08999999999999997,0.76625,0.23375
ResNet,OSULeaf,linear,90,90,1.0,0.9084699453551912,0.09153005464480879,0.7568306010928961,0.24316939890710387
ResNet,OSULeaf,fourier,95,90,1.0,0.8946716232961586,0.10532837670384143,0.7645600991325898,0.23543990086741018
ResNet,OSULeaf,linear,95,90,1.0,0.8967391304347826,0.1032608695652174,0.7554347826086957,0.24456521739130432
InceptionTime,BeetleFly,fourier,102,90,1.0,0.7323943661971831,0.2676056338028169,0.7746478873239436,0.22535211267605637
InceptionTime,BeetleFly,linear,102,90,1.0,0.7978723404255319,0.2021276595744681,0.5425531914893617,0.45744680851063835
InceptionTime,BeetleFly,fourier,108,90,1.0,0.8026315789473685,0.19736842105263153,0.6447368421052632,0.35526315789473684
InceptionTime,BeetleFly,linear,108,90,1.0,0.8295454545454546,0.17045454545454541,0.5681818181818182,0.43181818181818177
InceptionTime,BeetleFly,fourier,114,90,1.0,0.7808219178082192,0.2191780821917808,0.684931506849315,0.31506849315068497
InceptionTime,BeetleFly,linear,114,90,1.0,0.8181818181818182,0.18181818181818177,0.5568181818181818,0.44318181818181823
InceptionTime,BeetleFly,fourier,120,90,1.0,0.7662337662337663,0.23376623376623373,0.6363636363636364,0.36363636363636365
InceptionTime,BeetleFly,linear,120,90,1.0,0.7831325301204819,0.2168674698795181,0.6024096385542169,0.3975903614457831
InceptionTime,BeetleFly,fourier,126,90,1.0,0.7534246575342466,0.2465753424657534,0.6164383561643836,0.3835616438356164
InceptionTime,BeetleFly,linear,126,90,1.0,0.7931034482758621,0.2068965517241379,0.5632183908045977,0.4367816091954023
InceptionTime,BeetleFly,fourier,12,90,1.0,1.0,0.0,0.8333333333333334,0.16666666666666663
InceptionTime,BeetleFly,linear,12,90,1.0,0.8888888888888888,0.11111111111111116,0.8888888888888888,0.11111111111111116
InceptionTime,BeetleFly,fourier,18,90,1.0,0.65,0.35,0.925,0.07499999999999996
InceptionTime,BeetleFly,linear,18,90,1.0,0.660377358490566,0.339622641509434,0.8113207547169812,0.18867924528301883
InceptionTime,BeetleFly,fourier,24,90,1.0,0.7540983606557377,0.24590163934426235,0.9672131147540983,0.032786885245901676
InceptionTime,BeetleFly,linear,24,90,1.0,0.74,0.26,0.88,0.12
InceptionTime,BeetleFly,fourier,30,90,1.0,0.7088607594936709,0.2911392405063291,0.8481012658227848,0.15189873417721522
InceptionTime,BeetleFly,linear,30,90,1.0,0.5970149253731343,0.4029850746268657,0.8656716417910447,0.13432835820895528
InceptionTime,BeetleFly,fourier,36,90,1.0,0.6808510638297872,0.3191489361702128,0.9468085106382979,0.05319148936170215
InceptionTime,BeetleFly,linear,36,90,1.0,0.6285714285714286,0.37142857142857144,0.8666666666666667,0.1333333333333333
InceptionTime,BeetleFly,fourier,42,90,1.0,0.696078431372549,0.303921568627451,0.8823529411764706,0.11764705882352944
InceptionTime,BeetleFly,linear,42,90,1.0,0.6854838709677419,0.3145161290322581,0.8064516129032258,0.19354838709677424
InceptionTime,BeetleFly,fourier,48,90,1.0,0.6890756302521008,0.31092436974789917,0.8823529411764706,0.11764705882352944
InceptionTime,BeetleFly,linear,48,90,1.0,0.704,0.29600000000000004,0.848,0.15200000000000002
InceptionTime,BeetleFly,fourier,54,90,1.0,0.6846153846153846,0.3153846153846154,0.8461538461538461,0.15384615384615385
InceptionTime,BeetleFly,linear,54,90,1.0,0.7258064516129032,0.27419354838709675,0.8064516129032258,0.19354838709677424
InceptionTime,BeetleFly,fourier,60,90,1.0,0.7008547008547008,0.2991452991452992,0.8205128205128205,0.17948717948717952
InceptionTime,BeetleFly,linear,60,90,1.0,0.7094017094017094,0.29059829059829057,0.7948717948717948,0.20512820512820518
InceptionTime,BeetleFly,fourier,66,90,1.0,0.6893203883495146,0.3106796116504854,0.7669902912621359,0.23300970873786409
InceptionTime,BeetleFly,linear,66,90,1.0,0.744,0.256,0.672,0.32799999999999996
InceptionTime,BeetleFly,fourier,6,90,1.0,0.9782608695652174,0.021739130434782594,0.8260869565217391,0.17391304347826086
InceptionTime,BeetleFly,linear,6,90,1.0,0.7764705882352941,0.22352941176470587,0.7411764705882353,0.2588235294117647
InceptionTime,BeetleFly,fourier,72,90,1.0,0.7551020408163265,0.24489795918367352,0.7448979591836735,0.2551020408163265
InceptionTime,BeetleFly,linear,72,90,1.0,0.7606837606837606,0.23931623931623935,0.6752136752136753,0.32478632478632474
InceptionTime,BeetleFly,fourier,78,90,1.0,0.6881720430107527,0.31182795698924726,0.7096774193548387,0.29032258064516125
InceptionTime,BeetleFly,linear,78,90,1.0,0.7456140350877193,0.2543859649122807,0.6052631578947368,0.39473684210526316
InceptionTime,BeetleFly,fourier,84,90,1.0,0.7528089887640449,0.2471910112359551,0.7303370786516854,0.2696629213483146
InceptionTime,BeetleFly,linear,84,90,1.0,0.780952380952381,0.21904761904761905,0.6476190476190476,0.35238095238095235
InceptionTime,BeetleFly,fourier,90,90,1.0,0.7435897435897436,0.2564102564102564,0.7307692307692307,0.2692307692307693
InceptionTime,BeetleFly,linear,90,90,1.0,0.7959183673469388,0.20408163265306123,0.5918367346938775,0.40816326530612246
InceptionTime,BeetleFly,fourier,96,90,1.0,0.7619047619047619,0.23809523809523814,0.6904761904761905,0.30952380952380953
InceptionTime,BeetleFly,linear,96,90,1.0,0.797979797979798,0.202020202020202,0.6060606060606061,0.3939393939393939
InceptionTime,Earthquakes,fourier,102,90,1.0,0.5526770293609672,0.4473229706390328,0.690846286701209,0.30915371329879104
InceptionTime,Earthquakes,linear,102,90,1.0,0.5540308747855918,0.44596912521440824,0.6449399656946827,0.3550600343053173
InceptionTime,Earthquakes,fourier,108,90,1.0,0.584055459272097,0.415944540727903,0.7036395147313691,0.2963604852686309
InceptionTime,Earthquakes,linear,108,90,1.0,0.5677083333333334,0.43229166666666663,0.703125,0.296875
InceptionTime,Earthquakes,fourier,114,90,1.0,0.5989761092150171,0.4010238907849829,0.7081911262798635,0.29180887372013653
InceptionTime,Earthquakes,linear,114,90,1.0,0.553763440860215,0.446236559139785,0.6935483870967742,0.30645161290322576
InceptionTime,Earthquakes,fourier,120,90,1.0,0.5782312925170068,0.4217687074829932,0.7091836734693877,0.2908163265306123
InceptionTime,Earthquakes,linear,120,90,1.0,0.5621621621621622,0.4378378378378378,0.6918918918918919,0.30810810810810807
InceptionTime,Earthquakes,fourier,126,90,1.0,0.5817843866171004,0.4182156133828996,0.6877323420074349,0.31226765799256506
InceptionTime,Earthquakes,linear,126,90,1.0,0.5505836575875487,0.4494163424124513,0.6712062256809338,0.3287937743190662
InceptionTime,Earthquakes,fourier,12,90,1.0,0.5926294820717132,0.4073705179282868,0.5866533864541833,0.4133466135458167
InceptionTime,Earthquakes,linear,12,90,1.0,0.5257301808066759,0.4742698191933241,0.5577190542420027,0.44228094575799726
InceptionTime,Earthquakes,fourier,18,90,1.0,0.5119617224880383,0.4880382775119617,0.5342902711323764,0.46570972886762363
InceptionTime,Earthquakes,linear,18,90,1.0,0.5094549499443827,0.4905450500556173,0.47163515016685204,0.5283648498331479
InceptionTime,Earthquakes,fourier,24,90,1.0,0.5059625212947189,0.49403747870528114,0.514480408858603,0.485519591141397
InceptionTime,Earthquakes,linear,24,90,1.0,0.46407185628742514,0.5359281437125749,0.4356287425149701,0.5643712574850299
InceptionTime,Earthquakes,fourier,30,90,1.0,0.5043782837127846,0.4956217162872154,0.5078809106830122,0.4921190893169878
InceptionTime,Earthquakes,linear,30,90,1.0,0.453030303030303,0.546969696969697,0.3924242424242424,0.6075757575757577
InceptionTime,Earthquakes,fourier,36,90,1.0,0.5096582466567607,0.49034175334323926,0.4947994056463596,0.5052005943536404
InceptionTime,Earthquakes,linear,36,90,1.0,0.4449612403100775,0.5550387596899224,0.4046511627906977,0.5953488372093023
InceptionTime,Earthquakes,fourier,42,90,1.0,0.4984423676012461,0.5015576323987538,0.5,0.5
InceptionTime,Earthquakes,linear,42,90,1.0,0.46481178396072015,0.5351882160392798,0.4238952536824877,0.5761047463175123
InceptionTime,Earthquakes,fourier,48,90,1.0,0.5014749262536873,0.4985250737463127,0.49852507374631266,0.5014749262536873
InceptionTime,Earthquakes,linear,48,90,1.0,0.4493464052287582,0.5506535947712419,0.43790849673202614,0.5620915032679739
InceptionTime,Earthquakes,fourier,54,90,1.0,0.5357142857142857,0.4642857142857143,0.5431547619047619,0.45684523809523814
InceptionTime,Earthquakes,linear,54,90,1.0,0.4722662440570523,0.5277337559429477,0.48811410459587956,0.5118858954041204
InceptionTime,Earthquakes,fourier,60,90,1.0,0.5437037037037037,0.4562962962962963,0.5644444444444444,0.4355555555555556
InceptionTime,Earthquakes,linear,60,90,1.0,0.4855769230769231,0.5144230769230769,0.5160256410256411,0.4839743589743589
InceptionTime,Earthquakes,fourier,66,90,1.0,0.5256975036710719,0.47430249632892807,0.604992657856094,0.395007342143906
InceptionTime,Earthquakes,linear,66,90,1.0,0.494195688225539,0.5058043117744611,0.548922056384743,0.451077943615257
InceptionTime,Earthquakes,fourier,6,90,1.0,0.6622441243366186,0.3377558756633814,0.6952236542835482,0.30477634571645185
InceptionTime,Earthquakes,linear,6,90,1.0,0.6450955414012739,0.3549044585987261,0.6975796178343949,0.3024203821656051
InceptionTime,Earthquakes,fourier,72,90,1.0,0.5736925515055468,0.42630744849445323,0.6307448494453248,0.36925515055467517
InceptionTime,Earthquakes,linear,72,90,1.0,0.5170731707317073,0.48292682926829267,0.5869918699186992,0.4130081300813008
InceptionTime,Earthquakes,fourier,78,90,1.0,0.554074074074074,0.44592592592592595,0.6488888888888888,0.35111111111111115
InceptionTime,Earthquakes,linear,78,90,1.0,0.5243055555555556,0.4756944444444444,0.5885416666666666,0.41145833333333337
InceptionTime,Earthquakes,fourier,84,90,1.0,0.5993788819875776,0.4006211180124224,0.6661490683229814,0.3338509316770186
InceptionTime,Earthquakes,linear,84,90,1.0,0.5496688741721855,0.45033112582781454,0.6109271523178808,0.38907284768211925
InceptionTime,Earthquakes,fourier,90,90,1.0,0.5921875,0.4078125,0.6796875,0.3203125
InceptionTime,Earthquakes,linear,90,90,1.0,0.5826645264847512,0.4173354735152488,0.6709470304975923,0.3290529695024077
InceptionTime,Earthquakes,fourier,96,90,1.0,0.591869918699187,0.40813008130081296,0.6666666666666666,0.33333333333333337
InceptionTime,Earthquakes,linear,96,90,1.0,0.5503472222222222,0.4496527777777778,0.6440972222222222,0.3559027777777778
InceptionTime,OSULeaf,fourier,100,90,1.0,0.6878048780487804,0.31219512195121957,0.6617886178861788,0.3382113821138212
InceptionTime,OSULeaf,linear,100,90,1.0,0.6763358778625954,0.3236641221374046,0.6427480916030535,0.35725190839694654
InceptionTime,OSULeaf,fourier,105,90,1.0,0.702803738317757,0.297196261682243,0.7158878504672898,0.28411214953271025
InceptionTime,OSULeaf,linear,105,90,1.0,0.6639741518578353,0.33602584814216474,0.7011308562197092,0.29886914378029084
InceptionTime,OSULeaf,fourier,10,90,1.0,0.8930093776641091,0.10699062233589085,0.6786018755328218,0.3213981244671782
InceptionTime,OSULeaf,linear,10,90,1.0,0.9035234899328859,0.09647651006711411,0.694910514541387,0.30508948545861303
InceptionTime,OSULeaf,fourier,15,90,1.0,0.9115929941618015,0.0884070058381985,0.6513761467889908,0.3486238532110092
InceptionTime,OSULeaf,linear,15,90,1.0,0.912528216704289,0.08747178329571104,0.6963882618510158,0.30361173814898423
InceptionTime,OSULeaf,fourier,20,90,1.0,0.9103232533889468,0.08967674661105318,0.6861313868613139,0.3138686131386861
InceptionTime,OSULeaf,linear,20,90,1.0,0.8936341659951652,0.10636583400483479,0.7074939564867043,0.2925060435132957
InceptionTime,OSULeaf,fourier,25,90,1.0,0.8808341608738828,0.11916583912611722,0.7000993048659384,0.2999006951340616
InceptionTime,OSULeaf,linear,25,90,1.0,0.8886877828054298,0.11131221719457018,0.7230769230769231,0.27692307692307694
InceptionTime,OSULeaf,fourier,30,90,1.0,0.8952095808383234,0.10479041916167664,0.7265469061876247,0.27345309381237526
InceptionTime,OSULeaf,linear,30,90,1.0,0.8775700934579439,0.1224299065420561,0.7177570093457943,0.28224299065420566
InceptionTime,OSULeaf,fourier,35,90,1.0,0.8797653958944281,0.12023460410557185,0.7360703812316716,0.26392961876832843
InceptionTime,OSULeaf,linear,35,90,1.0,0.8817921830314586,0.11820781696854143,0.7407054337464252,0.25929456625357483
InceptionTime,OSULeaf,fourier,40,90,1.0,0.8649425287356322,0.13505747126436785,0.7270114942528736,0.2729885057471264
InceptionTime,OSULeaf,linear,40,90,1.0,0.8725212464589235,0.12747875354107652,0.7384324834749764,0.26156751652502364
InceptionTime,OSULeaf,fourier,45,90,1.0,0.8728205128205129,0.12717948717948713,0.7405128205128205,0.2594871794871795
InceptionTime,OSULeaf,linear,45,90,1.0,0.8855185909980431,0.11448140900195691,0.7485322896281801,0.2514677103718199
InceptionTime,OSULeaf,fourier,50,90,1.0,0.8735498839907193,0.1264501160092807,0.7633410672853829,0.23665893271461713
InceptionTime,OSULeaf,linear,50,90,1.0,0.8693361433087461,0.1306638566912539,0.7449947312961012,0.25500526870389884
InceptionTime,OSULeaf,fourier,55,90,1.0,0.88296488946684,0.11703511053315996,0.7568270481144344,0.24317295188556565
InceptionTime,OSULeaf,linear,55,90,1.0,0.8818076477404403,0.11819235225955971,0.7381228273464658,0.26187717265353416
InceptionTime,OSULeaf,fourier,5,90,1.0,0.914603813810257,0.08539618618974298,0.6533222788108493,0.34667772118915074
InceptionTime,OSULeaf,linear,5,90,1.0,0.9022563430390413,0.09774365696095866,0.6418874637206254,0.35811253627937456
InceptionTime,OSULeaf,fourier,60,90,1.0,0.8765264586160109,0.12347354138398914,0.7693351424694709,0.23066485753052912
InceptionTime,OSULeaf,linear,60,90,1.0,0.8860911270983214,0.11390887290167862,0.7601918465227818,0.23980815347721818
InceptionTime,OSULeaf,fourier,65,90,1.0,0.8807854137447405,0.11921458625525949,0.7475455820476858,0.25245441795231416
InceptionTime,OSULeaf,linear,65,90,1.0,0.857516339869281,0.142483660130719,0.730718954248366,0.26928104575163403
InceptionTime,OSULeaf,fourier,70,90,1.0,0.8320726172465961,0.1679273827534039,0.7685325264750378,0.23146747352496222
InceptionTime,OSULeaf,linear,70,90,1.0,0.8387553041018387,0.16124469589816126,0.7708628005657708,0.22913719943422917
InceptionTime,OSULeaf,fourier,75,90,1.0,0.8266666666666667,0.17333333333333334,0.7096296296296296,0.2903703703703704
InceptionTime,OSULeaf,linear,75,90,1.0,0.8236092265943012,0.17639077340569875,0.7001356852103121,0.2998643147896879
InceptionTime,OSULeaf,fourier,80,90,1.0,0.8076311605723371,0.19236883942766292,0.7011128775834659,0.29888712241653415
InceptionTime,OSULeaf,linear,80,90,1.0,0.7769784172661871,0.2230215827338129,0.6906474820143885,0.3093525179856115
InceptionTime,OSULeaf,fourier,85,90,1.0,0.7833622183708839,0.21663778162911607,0.7417677642980935,0.25823223570190645
InceptionTime,OSULeaf,linear,85,90,1.0,0.7575757575757576,0.24242424242424243,0.7075757575757575,0.2924242424242425
InceptionTime,OSULeaf,fourier,90,90,1.0,0.7056962025316456,0.29430379746835444,0.6756329113924051,0.3243670886075949
InceptionTime,OSULeaf,linear,90,90,1.0,0.7047619047619048,0.2952380952380952,0.6707482993197279,0.3292517006802721
InceptionTime,OSULeaf,fourier,95,90,1.0,0.71499176276771,0.28500823723228996,0.6672158154859967,0.33278418451400327
InceptionTime,OSULeaf,linear,95,90,1.0,0.6870229007633588,0.3129770992366412,0.6763358778625954,0.3236641221374046
