classifier,dataset,perturbation,distance_metric,patch_size,threshold,acc_base,acc_zero_tp,change_zero_tp,acc_inve_tp,change_inve_tp
InceptionTime,OSULeaf,mean,euclidean,20,90,1.0,0.7914285714285715,0.20857142857142852,0.5457142857142857,0.4542857142857143
InceptionTime,OSULeaf,zero,dtw,20,90,1.0,0.7926829268292683,0.20731707317073167,0.5670731707317073,0.43292682926829273
InceptionTime,OSULeaf,zero,euclidean,20,90,1.0,0.8068783068783069,0.19312169312169314,0.5634920634920635,0.4365079365079365
InceptionTime,OSULeaf,mean,dtw,25,90,1.0,0.8168168168168168,0.18318318318318316,0.5855855855855856,0.4144144144144144
InceptionTime,OSULeaf,mean,euclidean,25,90,1.0,0.8166189111747851,0.18338108882521487,0.5816618911174785,0.41833810888252154
InceptionTime,OSULeaf,zero,dtw,25,90,1.0,0.8463687150837989,0.15363128491620115,0.5782122905027933,0.4217877094972067
InceptionTime,OSULeaf,zero,euclidean,25,90,1.0,0.8233695652173914,0.17663043478260865,0.595108695652174,0.40489130434782605
InceptionTime,OSULeaf,mean,dtw,30,90,1.0,0.8215297450424929,0.17847025495750712,0.603399433427762,0.39660056657223797
InceptionTime,OSULeaf,mean,euclidean,30,90,1.0,0.8176638176638177,0.18233618233618232,0.5783475783475783,0.42165242165242167
InceptionTime,OSULeaf,zero,dtw,30,90,1.0,0.8102409638554217,0.18975903614457834,0.5843373493975904,0.4156626506024096
InceptionTime,OSULeaf,zero,euclidean,30,90,1.0,0.8066465256797583,0.19335347432024175,0.5921450151057401,0.40785498489425986
InceptionTime,OSULeaf,mean,dtw,35,90,1.0,0.808641975308642,0.191358024691358,0.5987654320987654,0.4012345679012346
InceptionTime,OSULeaf,mean,euclidean,35,90,1.0,0.7938461538461539,0.20615384615384613,0.5753846153846154,0.4246153846153846
InceptionTime,OSULeaf,zero,dtw,35,90,1.0,0.7923976608187134,0.20760233918128657,0.5994152046783626,0.4005847953216374
InceptionTime,OSULeaf,zero,euclidean,35,90,1.0,0.8168168168168168,0.18318318318318316,0.6126126126126126,0.3873873873873874
InceptionTime,OSULeaf,mean,dtw,40,90,1.0,0.7325581395348837,0.2674418604651163,0.5494186046511628,0.45058139534883723
InceptionTime,OSULeaf,mean,euclidean,40,90,1.0,0.7202380952380952,0.27976190476190477,0.5654761904761905,0.43452380952380953
InceptionTime,OSULeaf,zero,dtw,40,90,1.0,0.7262569832402235,0.2737430167597765,0.5754189944134078,0.4245810055865922
InceptionTime,OSULeaf,zero,euclidean,40,90,1.0,0.7471590909090909,0.25284090909090906,0.5823863636363636,0.41761363636363635
InceptionTime,OSULeaf,mean,dtw,45,90,1.0,0.7407407407407407,0.2592592592592593,0.5864197530864198,0.4135802469135802
InceptionTime,OSULeaf,mean,euclidean,45,90,1.0,0.7425149700598802,0.2574850299401198,0.5748502994011976,0.4251497005988024
InceptionTime,OSULeaf,zero,dtw,45,90,1.0,0.7485029940119761,0.25149700598802394,0.5718562874251497,0.4281437125748503
InceptionTime,OSULeaf,zero,euclidean,45,90,1.0,0.7696969696969697,0.23030303030303034,0.5818181818181818,0.4181818181818182
InceptionTime,OSULeaf,mean,dtw,50,90,1.0,0.7147058823529412,0.2852941176470588,0.5705882352941176,0.4294117647058824
InceptionTime,OSULeaf,mean,euclidean,50,90,1.0,0.7027863777089783,0.29721362229102166,0.5758513931888545,0.4241486068111455
InceptionTime,OSULeaf,zero,dtw,50,90,1.0,0.7335329341317365,0.2664670658682635,0.5838323353293413,0.4161676646706587
InceptionTime,OSULeaf,zero,euclidean,50,90,1.0,0.7138461538461538,0.2861538461538462,0.563076923076923,0.43692307692307697
InceptionTime,OSULeaf,mean,dtw,55,90,1.0,0.7082066869300911,0.29179331306990886,0.5106382978723404,0.4893617021276596
InceptionTime,OSULeaf,mean,euclidean,55,90,1.0,0.6988304093567251,0.30116959064327486,0.5029239766081871,0.4970760233918129
InceptionTime,OSULeaf,zero,dtw,55,90,1.0,0.6925287356321839,0.30747126436781613,0.5,0.5
InceptionTime,OSULeaf,zero,euclidean,55,90,1.0,0.7253731343283583,0.27462686567164174,0.5402985074626866,0.4597014925373134
InceptionTime,OSULeaf,mean,dtw,5,90,1.0,0.8753315649867374,0.12466843501326264,0.5464190981432361,0.4535809018567639
InceptionTime,OSULeaf,mean,euclidean,5,90,1.0,0.845108695652174,0.15489130434782605,0.5271739130434783,0.47282608695652173
InceptionTime,OSULeaf,zero,dtw,5,90,1.0,0.8364116094986808,0.16358839050131924,0.5013192612137203,0.4986807387862797
InceptionTime,OSULeaf,zero,euclidean,5,90,1.0,0.845360824742268,0.15463917525773196,0.5567010309278351,0.44329896907216493
InceptionTime,OSULeaf,mean,dtw,60,90,1.0,0.7927927927927928,0.2072072072072072,0.5585585585585585,0.4414414414414415
InceptionTime,OSULeaf,mean,euclidean,60,90,1.0,0.7901234567901234,0.2098765432098766,0.5462962962962963,0.4537037037037037
InceptionTime,OSULeaf,zero,dtw,60,90,1.0,0.7850746268656716,0.21492537313432836,0.5462686567164179,0.4537313432835821
InceptionTime,OSULeaf,zero,euclidean,60,90,1.0,0.786833855799373,0.21316614420062696,0.5266457680250783,0.47335423197492166
InceptionTime,OSULeaf,mean,dtw,65,90,1.0,0.7112462006079028,0.2887537993920972,0.5440729483282675,0.45592705167173253
InceptionTime,OSULeaf,mean,euclidean,65,90,1.0,0.73125,0.26875000000000004,0.546875,0.453125
InceptionTime,OSULeaf,zero,dtw,65,90,1.0,0.7294117647058823,0.2705882352941177,0.5588235294117647,0.4411764705882353
InceptionTime,OSULeaf,zero,euclidean,65,90,1.0,0.721875,0.27812499999999996,0.54375,0.45625000000000004
InceptionTime,OSULeaf,mean,dtw,70,90,1.0,0.7507598784194529,0.2492401215805471,0.5683890577507599,0.4316109422492401
InceptionTime,OSULeaf,mean,euclidean,70,90,1.0,0.7538461538461538,0.24615384615384617,0.5723076923076923,0.4276923076923077
InceptionTime,OSULeaf,zero,dtw,70,90,1.0,0.7611940298507462,0.23880597014925375,0.573134328358209,0.426865671641791
InceptionTime,OSULeaf,zero,euclidean,70,90,1.0,0.7423312883435583,0.2576687116564417,0.5705521472392638,0.42944785276073616
InceptionTime,OSULeaf,mean,dtw,75,90,1.0,0.6209912536443148,0.37900874635568516,0.4868804664723032,0.5131195335276968
InceptionTime,OSULeaf,mean,euclidean,75,90,1.0,0.6038338658146964,0.39616613418530355,0.4792332268370607,0.5207667731629393
InceptionTime,OSULeaf,zero,dtw,75,90,1.0,0.6339285714285714,0.3660714285714286,0.49107142857142855,0.5089285714285714
InceptionTime,OSULeaf,zero,euclidean,75,90,1.0,0.6226993865030674,0.37730061349693256,0.48773006134969327,0.5122699386503067
InceptionTime,OSULeaf,mean,dtw,80,90,1.0,0.6666666666666666,0.33333333333333337,0.4774774774774775,0.5225225225225225
InceptionTime,OSULeaf,mean,euclidean,80,90,1.0,0.6916167664670658,0.3083832335329342,0.47305389221556887,0.5269461077844311
InceptionTime,OSULeaf,zero,dtw,80,90,1.0,0.683076923076923,0.316923076923077,0.5138461538461538,0.48615384615384616
InceptionTime,OSULeaf,zero,euclidean,80,90,1.0,0.6809815950920245,0.3190184049079755,0.49693251533742333,0.5030674846625767
InceptionTime,OSULeaf,mean,dtw,85,90,1.0,0.7037037037037037,0.2962962962962963,0.5308641975308642,0.4691358024691358
InceptionTime,OSULeaf,mean,euclidean,85,90,1.0,0.680379746835443,0.319620253164557,0.5221518987341772,0.4778481012658228
InceptionTime,OSULeaf,zero,dtw,85,90,1.0,0.6875,0.3125,0.528125,0.47187500000000004
InceptionTime,OSULeaf,zero,euclidean,85,90,1.0,0.6797583081570997,0.3202416918429003,0.5166163141993958,0.4833836858006042
InceptionTime,OSULeaf,mean,dtw,90,90,1.0,0.48036253776435045,0.5196374622356495,0.4773413897280967,0.5226586102719033
InceptionTime,OSULeaf,mean,euclidean,90,90,1.0,0.48717948717948717,0.5128205128205128,0.4967948717948718,0.5032051282051282
InceptionTime,OSULeaf,zero,dtw,90,90,1.0,0.48125,0.51875,0.49375,0.50625
InceptionTime,OSULeaf,zero,euclidean,90,90,1.0,0.4673202614379085,0.5326797385620915,0.5032679738562091,0.49673202614379086
InceptionTime,OSULeaf,mean,dtw,95,90,1.0,0.5284810126582279,0.4715189873417721,0.5031645569620253,0.49683544303797467
InceptionTime,OSULeaf,mean,euclidean,95,90,1.0,0.5492063492063493,0.45079365079365075,0.5206349206349207,0.4793650793650793
InceptionTime,OSULeaf,zero,dtw,95,90,1.0,0.517799352750809,0.482200647249191,0.5016181229773463,0.4983818770226537
InceptionTime,OSULeaf,zero,euclidean,95,90,1.0,0.5241157556270096,0.4758842443729904,0.4983922829581994,0.5016077170418006
